SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,36,033,New York,Franklin County,4,46112,23887,22225,2330,1178,1152,4814,2493,2321,2313,1207,1106,3671,2057,1614,37791,19607,18184,36655,19009,17646,16599,9057,7542,11207,6108,5099,12278,6307,5971,9499,4537,4962,2330,1178,1152,2581,1319,1262,2825,1489,1336,2788,1490,1298,2604,1459,1145,2707,1508,1199,2900,1614,1286,2927,1571,1356,2673,1415,1258,2517,1349,1168,2768,1424,1344,3307,1680,1627,3686,1854,1832,3158,1571,1587,2497,1274,1223,1834,864,970,1064,478,586,946,350,596,42.4,41.0,44.2
050,36,033,New York,Franklin County,5,46224,24074,22150,2260,1171,1089,4714,2441,2273,2320,1192,1128,3770,2153,1617,38076,19849,18227,36930,19270,17660,16813,9258,7555,11304,6213,5091,12032,6201,5831,9824,4703,5121,2260,1171,1089,2527,1293,1234,2768,1448,1320,2842,1527,1315,2667,1518,1149,2648,1487,1161,2906,1653,1253,2950,1597,1353,2800,1476,1324,2552,1397,1155,2714,1398,1316,3180,1617,1563,3586,1789,1797,3305,1641,1664,2548,1277,1271,1943,942,1001,1076,484,592,952,359,593,42.6,41.0,44.5
050,36,033,New York,Franklin County,6,46983,24873,22110,2164,1135,1029,4648,2402,2246,2297,1190,1107,3864,2241,1623,39044,20755,18289,37874,20146,17728,17540,9945,7595,11936,6804,5132,11935,6241,5694,10139,4860,5279,2164,1135,1029,2485,1269,1216,2720,1423,1297,2852,1538,1314,2752,1603,1149,2825,1654,1171,3050,1803,1247,3114,1765,1349,2947,1582,1365,2639,1471,1168,2693,1424,1269,3086,1614,1472,3517,1732,1785,3373,1703,1670,2652,1307,1345,1979,951,1028,1180,550,630,955,349,606,42.5,40.7,44.7
050,36,033,New York,Franklin County,7,46500,24376,22124,2060,1066,994,4640,2394,2246,2267,1183,1084,3818,2172,1646,38688,20331,18357,37533,19733,17800,17285,9625,7660,11758,6567,5191,11581,6038,5543,10376,4956,5420,2060,1066,994,2479,1256,1223,2719,1435,1284,2847,1522,1325,2680,1536,1144,2779,1592,1187,2968,1707,1261,3059,1704,1355,2952,1564,1388,2641,1472,1169,2588,1358,1230,2918,1524,1394,3434,1684,1750,3407,1729,1678,2723,1304,1419,2049,997,1052,1243,582,661,954,344,610,42.7,41.1,44.6
050,36,035,New York,Fulton County,1,53334,26597,26737,2621,1371,1250,5477,2785,2692,2545,1335,1210,3951,2089,1862,43936,21762,22174,42691,21106,21585,18135,9384,8751,12293,6312,5981,15269,7631,7638,11178,5074,6104,2621,1371,1250,2932,1520,1412,3199,1617,1582,3125,1633,1492,2717,1439,1278,2898,1519,1379,3085,1576,1509,3252,1639,1613,3058,1578,1480,3178,1569,1609,3686,1875,1811,4262,2151,2111,4143,2036,2107,3598,1734,1864,3078,1456,1622,2003,891,1112,1244,538,706,1255,455,800,44.6,43.0,46.3
050,36,035,New York,Fulton County,2,53084,26435,26649,2589,1356,1233,5451,2775,2676,2548,1326,1222,3945,2078,1867,43747,21634,22113,42496,20978,21518,18068,9309,8759,12224,6245,5979,15152,7569,7583,11175,5086,6089,2589,1356,1233,2909,1508,1401,3191,1607,1584,3112,1620,1492,2732,1444,1288,2847,1485,1362,3078,1563,1515,3237,1620,1617,3062,1577,1485,3128,1542,1586,3648,1855,1793,4232,2126,2106,4144,2046,2098,3603,1739,1864,3102,1471,1631,2008,897,1111,1228,527,701,1234,452,782,44.6,43.1,46.2
050,36,035,New York,Fulton County,3,52862,26279,26583,2486,1306,1180,5396,2759,2637,2591,1334,1257,3973,2080,1893,43664,21548,22116,42389,20880,21509,18156,9316,8840,12254,6230,6024,14833,7399,7434,11329,5171,6158,2486,1306,1180,2874,1484,1390,3184,1603,1581,3065,1597,1468,2837,1489,1348,2762,1438,1324,3113,1579,1534,3239,1600,1639,3140,1613,1527,2993,1478,1515,3541,1791,1750,4105,2046,2059,4194,2084,2110,3638,1761,1877,3215,1517,1698,2025,913,1112,1228,525,703,1223,455,768,44.6,43.3,46.1
050,36,035,New York,Fulton County,4,52403,25929,26474,2490,1295,1195,5190,2656,2534,2636,1314,1322,3907,2049,1858,43382,21341,22041,42087,20664,21423,17985,9179,8806,12125,6131,5994,14509,7245,7264,11546,5239,6307,2490,1295,1195,2819,1451,1368,3054,1520,1534,3021,1568,1453,2839,1480,1359,2716,1410,1306,3084,1549,1535,3170,1555,1615,3155,1617,1538,2898,1455,1443,3502,1753,1749,3960,1974,1986,4149,2063,2086,3691,1794,1897,3178,1438,1740,2196,1017,1179,1287,543,744,1194,447,747,44.8,43.6,46.2
050,36,035,New York,Fulton County,5,52468,26026,26442,2465,1284,1181,5121,2643,2478,2592,1282,1310,3910,2064,1846,43590,21482,22108,42290,20817,21473,18126,9252,8874,12226,6205,6021,14346,7163,7183,11808,5385,6423,2465,1284,1181,2785,1431,1354,2938,1511,1427,3091,1581,1510,2809,1466,1343,2859,1516,1343,2990,1500,1490,3216,1601,1615,3161,1588,1573,3028,1546,1482,3392,1667,1725,3842,1923,1919,4084,2027,2057,3721,1824,1897,3158,1449,1709,2320,1053,1267,1378,592,786,1231,467,764,44.9,43.5,46.2
050,36,035,New York,Fulton County,6,52184,25843,26341,2358,1250,1108,5064,2581,2483,2551,1261,1290,3897,2071,1826,43547,21386,22161,42211,20751,21460,18041,9207,8834,12199,6197,6002,14073,6969,7104,12042,5514,6528,2358,1250,1108,2733,1384,1349,2937,1519,1418,3036,1513,1523,2806,1497,1309,2887,1530,1357,2925,1465,1460,3204,1602,1602,3183,1600,1583,3044,1523,1521,3271,1607,1664,3672,1836,1836,4086,2003,2083,3774,1854,1920,3098,1445,1653,2480,1136,1344,1436,612,824,1254,467,787,45.0,43.6,46.4
050,36,035,New York,Fulton County,7,52216,25949,26267,2286,1212,1074,4940,2524,2416,2513,1275,1238,3946,2077,1869,43767,21567,22200,42477,20938,21539,18221,9379,8842,12372,6343,6029,13901,6903,6998,12258,5615,6643,2286,1212,1074,2655,1364,1291,2895,1476,1419,3015,1530,1485,2834,1506,1328,2978,1600,1378,2958,1529,1429,3182,1595,1587,3254,1619,1635,3080,1547,1533,3158,1545,1613,3609,1802,1807,4054,2009,2045,3808,1871,1937,3070,1450,1620,2607,1190,1417,1501,643,858,1272,461,811,45.1,43.6,46.6
050,36,037,New York,Genesee County,1,58383,29374,29009,2964,1496,1468,5891,2917,2974,2721,1428,1293,4587,2420,2167,48156,24252,23904,46807,23533,23274,20461,10751,9710,13871,7299,6572,16715,8384,8331,11634,5430,6204,2964,1496,1468,3167,1569,1598,3442,1744,1698,3344,1748,1596,3246,1704,1542,3643,1952,1691,3603,1863,1740,3536,1868,1668,3089,1616,1473,3294,1675,1619,4073,2025,2048,4665,2331,2334,4683,2353,2330,3634,1812,1822,2928,1404,1524,2127,1009,1118,1386,619,767,1559,586,973,43.6,42.2,45.1
050,36,037,New York,Genesee County,2,58299,29323,28976,2964,1495,1469,5858,2897,2961,2733,1421,1312,4568,2425,2143,48093,24216,23877,46744,23510,23234,20463,10767,9696,13876,7302,6574,16610,8333,8277,11690,5450,6240,2964,1495,1469,3147,1551,1596,3425,1727,1698,3344,1749,1595,3243,1716,1527,3617,1923,1694,3602,1874,1728,3553,1875,1678,3104,1630,1474,3253,1652,1601,4049,2024,2025,4614,2296,2318,4694,2361,2333,3674,1828,1846,2923,1401,1522,2135,1014,1121,1391,621,770,1567,586,981,43.6,42.2,45.1
050,36,037,New York,Genesee County,3,57925,29181,28744,2855,1458,1397,5744,2843,2901,2757,1397,1360,4531,2467,2064,47908,24157,23751,46569,23483,23086,20529,10851,9678,13931,7323,6608,16211,8134,8077,11896,5559,6337,2855,1458,1397,3103,1537,1566,3331,1642,1689,3363,1771,1592,3235,1757,1478,3442,1818,1624,3676,1917,1759,3600,1902,1698,3213,1686,1527,3082,1561,1521,3999,2015,1984,4407,2176,2231,4723,2382,2341,3851,1915,1936,2987,1426,1561,2120,1022,1098,1392,609,783,1546,587,959,43.6,42.2,45.1
050,36,037,New York,Genesee County,4,57584,28996,28588,2890,1453,1437,5612,2794,2818,2736,1388,1348,4468,2394,2074,47728,24071,23657,46346,23361,22985,20501,10799,9702,13947,7348,6599,15650,7843,7807,12281,5776,6505,2890,1453,1437,3041,1518,1523,3221,1607,1614,3340,1723,1617,3214,1728,1486,3256,1700,1556,3732,1995,1737,3657,1933,1724,3302,1720,1582,3002,1552,1450,3768,1889,1879,4311,2127,2184,4569,2275,2294,4032,2018,2014,3003,1416,1587,2218,1079,1139,1468,657,811,1560,606,954,43.6,42.3,45.1
050,36,037,New York,Genesee County,5,58016,29283,28733,2859,1406,1453,5626,2827,2799,2776,1411,1365,4510,2343,2167,48217,24375,23842,46755,23639,23116,21013,11128,9885,14392,7716,6676,15266,7636,7630,12587,5944,6643,2859,1406,1453,3052,1543,1509,3239,1626,1613,3427,1728,1699,3194,1684,1510,3302,1726,1576,3869,2128,1741,3786,2055,1731,3435,1807,1628,2984,1553,1431,3614,1793,1821,4198,2065,2133,4470,2225,2245,4158,2051,2107,3075,1500,1575,2251,1066,1185,1578,714,864,1525,613,912,43.2,42.0,44.7
050,36,037,New York,Genesee County,6,58428,29606,28822,2726,1375,1351,5583,2831,2752,2766,1359,1407,4635,2374,2261,48779,24729,24050,47353,24041,23312,21538,11419,10119,14791,8003,6788,15010,7542,7468,12917,6122,6795,2726,1375,1351,3068,1563,1505,3169,1585,1584,3527,1735,1792,3220,1681,1539,3351,1772,1579,3855,2066,1789,4046,2319,1727,3539,1846,1693,3032,1601,1431,3477,1757,1720,4039,1993,2046,4462,2191,2271,4209,2070,2139,3186,1579,1607,2328,1096,1232,1642,751,891,1552,626,926,43.2,41.9,44.6
050,36,037,New York,Genesee County,7,58416,29693,28723,2597,1344,1253,5571,2818,2753,2698,1354,1344,4614,2369,2245,48915,24874,24041,47550,24177,23373,21618,11523,10095,14972,8131,6841,14766,7434,7332,13198,6243,6955,2597,1344,1253,3039,1546,1493,3198,1603,1595,3456,1729,1727,3190,1663,1527,3477,1865,1612,3716,1965,1751,4148,2384,1764,3631,1917,1714,3143,1660,1483,3290,1673,1617,3937,1945,1992,4396,2156,2240,4250,2094,2156,3244,1607,1637,2470,1145,1325,1664,763,901,1570,634,936,43.2,41.8,44.8
050,36,039,New York,Greene County,1,47926,24741,23185,2086,1075,1011,4172,2088,2084,2033,1097,936,3513,2057,1456,40666,21011,19655,39635,20481,19154,16302,9017,7285,11250,6142,5108,14187,7215,6972,10685,5067,5618,2086,1075,1011,2215,1120,1095,2451,1247,1204,2459,1352,1107,2593,1523,1070,2745,1552,1193,2984,1619,1365,2832,1543,1289,2689,1428,1261,2920,1480,1440,3374,1745,1629,3994,2056,1938,3899,1934,1965,3441,1728,1713,2875,1398,1477,1985,930,1055,1188,555,633,1196,456,740,46.6,44.7,48.6
050,36,039,New York,Greene County,2,47743,24570,23173,2089,1070,1019,4151,2086,2065,2047,1097,950,3486,2025,1461,40501,20858,19643,39456,20317,19139,16215,8914,7301,11176,6061,5115,14084,7150,6934,10710,5081,5629,2089,1070,1019,2205,1121,1084,2440,1234,1206,2453,1352,1101,2586,1501,1085,2696,1509,1187,2991,1617,1374,2797,1514,1283,2692,1421,1271,2892,1463,1429,3329,1720,1609,3963,2030,1933,3900,1937,1963,3456,1727,1729,2891,1413,1478,1987,932,1055,1180,551,629,1196,458,738,46.7,44.8,48.5
050,36,039,New York,Greene County,3,48272,24858,23414,2142,1100,1042,4054,2055,1999,2045,1067,978,3519,2051,1468,41102,21197,19905,40031,20636,19395,16670,9171,7499,11586,6284,5302,13933,7085,6848,10993,5216,5777,2142,1100,1042,2149,1102,1047,2385,1184,1201,2433,1343,1090,2651,1544,1107,2670,1478,1192,3158,1724,1434,2944,1582,1362,2814,1500,1314,2871,1472,1399,3260,1672,1588,3848,1961,1887,3954,1980,1974,3501,1727,1774,3032,1491,1541,2064,975,1089,1174,534,640,1222,489,733,46.5,44.5,48.4
050,36,039,New York,Greene County,4,47654,24393,23261,2104,1097,1007,3988,2022,1966,1931,1012,919,3352,1926,1426,40623,20802,19821,39631,20262,19369,16341,8920,7421,11523,6218,5305,13420,6746,6674,11336,5372,5964,2104,1097,1007,2127,1095,1032,2326,1163,1163,2336,1263,1073,2482,1439,1043,2519,1383,1136,3136,1661,1475,3020,1654,1366,2848,1520,1328,2762,1419,1343,3098,1541,1557,3679,1843,1836,3881,1943,1938,3585,1782,1803,3018,1478,1540,2274,1074,1200,1228,557,671,1231,481,750,46.8,44.7,48.8
050,36,039,New York,Greene County,5,47411,24334,23077,2097,1107,990,3911,2006,1905,1858,954,904,3362,1963,1399,40491,20753,19738,39545,20267,19278,16372,8976,7396,11594,6289,5305,13026,6557,6469,11563,5458,6105,2097,1107,990,2102,1072,1030,2251,1164,1087,2298,1237,1061,2480,1450,1030,2561,1411,1150,3090,1653,1437,3051,1659,1392,2892,1566,1326,2707,1393,1314,2996,1485,1511,3458,1735,1723,3865,1944,1921,3566,1764,1802,3091,1514,1577,2335,1102,1233,1317,607,710,1254,471,783,46.7,44.5,49.0
050,36,039,New York,Greene County,6,47311,24377,22934,2002,1064,938,3829,1984,1845,1888,949,939,3299,1973,1326,40570,20869,19701,39592,20380,19212,16419,9077,7342,11699,6380,5319,12796,6469,6327,11798,5558,6240,2002,1064,938,2062,1042,1020,2234,1167,1067,2252,1225,1027,2468,1472,996,2545,1410,1135,3124,1683,1441,3107,1680,1427,2923,1607,1316,2731,1434,1297,2964,1472,1492,3266,1649,1617,3835,1914,1921,3588,1759,1829,3147,1544,1603,2357,1106,1251,1461,664,797,1245,485,760,46.7,44.5,49.2
050,36,039,New York,Greene County,7,47238,24373,22865,1918,1027,891,3776,1930,1846,1857,957,900,3247,1976,1271,40632,20948,19684,39687,20459,19228,16457,9090,7367,11798,6395,5403,12593,6415,6178,12049,5673,6376,1918,1027,891,2076,1056,1020,2145,1112,1033,2221,1189,1032,2438,1506,932,2608,1448,1160,2999,1636,1363,3234,1703,1531,2957,1608,1349,2763,1488,1275,2913,1478,1435,3157,1596,1561,3760,1853,1907,3637,1783,1854,3170,1548,1622,2396,1123,1273,1569,701,868,1277,518,759,46.8,44.7,49.4
050,36,041,New York,Hamilton County,1,5102,2604,2498,126,60,66,297,165,132,182,86,96,256,139,117,4584,2332,2252,4497,2293,2204,1245,631,614,845,422,423,1647,854,793,1749,878,871,126,60,66,175,94,81,160,87,73,223,117,106,177,92,85,209,103,106,194,101,93,235,117,118,207,101,106,260,134,126,333,175,158,490,272,218,564,273,291,576,296,280,506,263,243,331,166,165,188,88,100,148,65,83,57.8,57.4,58.3
050,36,041,New York,Hamilton County,2,5073,2584,2489,125,59,66,297,166,131,180,87,93,255,137,118,4562,2316,2246,4471,2272,2199,1236,625,611,839,417,422,1629,841,788,1748,877,871,125,59,66,177,94,83,158,88,70,220,115,105,177,93,84,205,99,106,194,102,92,235,116,119,205,100,105,253,131,122,327,169,158,483,269,214,566,272,294,569,293,276,511,267,244,332,164,168,185,87,98,151,66,85,57.9,57.5,58.4
050,36,041,New York,Hamilton County,3,5109,2588,2521,130,49,81,309,174,135,167,86,81,263,137,126,4599,2331,2268,4503,2279,2224,1266,639,627,869,433,436,1580,807,773,1791,902,889,130,49,81,189,97,92,153,94,59,209,104,105,188,102,86,208,97,111,208,111,97,233,113,120,220,112,108,237,121,116,321,160,161,444,247,197,578,279,299,572,292,280,525,283,242,353,172,181,183,88,95,158,67,91,58.0,57.8,58.3
050,36,041,New York,Hamilton County,4,5102,2574,2528,124,45,79,315,171,144,145,77,68,271,132,139,4601,2322,2279,4518,2281,2237,1268,633,635,881,443,438,1534,787,747,1832,919,913,124,45,79,175,90,85,169,100,69,190,93,97,197,97,100,206,100,106,214,114,100,226,107,119,235,122,113,216,109,107,346,166,180,427,237,190,545,275,270,593,287,306,517,281,236,358,175,183,202,103,99,162,73,89,58.1,58.2,58.0
050,36,041,New York,Hamilton County,5,5068,2559,2509,127,47,80,316,165,151,127,71,56,266,133,133,4563,2307,2256,4498,2276,2222,1244,633,611,881,449,432,1478,756,722,1873,938,935,127,47,80,162,85,77,184,100,84,172,91,81,191,93,98,203,104,99,221,113,108,225,119,106,232,113,119,224,111,113,331,157,174,404,223,181,519,265,254,590,284,306,532,283,249,362,181,181,216,114,102,173,76,97,58.5,58.5,58.5
050,36,041,New York,Hamilton County,6,5083,2575,2508,142,60,82,311,162,149,120,68,52,266,127,139,4573,2318,2255,4510,2285,2225,1254,646,608,895,466,429,1444,741,703,1905,951,954,142,60,82,149,76,73,189,101,88,161,85,76,198,95,103,217,116,101,218,111,107,224,123,101,236,116,120,231,112,119,308,147,161,391,212,179,514,270,244,581,286,295,517,262,255,408,212,196,229,110,119,170,81,89,58.7,58.6,58.7
050,36,041,New York,Hamilton County,7,5006,2541,2465,134,62,72,307,151,156,131,75,56,262,126,136,4497,2291,2206,4434,2253,2181,1221,637,584,865,454,411,1394,719,675,1913,954,959,134,62,72,147,67,80,197,102,95,145,81,64,211,102,109,209,110,99,194,99,95,225,125,100,237,120,117,229,109,120,290,142,148,353,191,162,522,277,245,550,271,279,529,273,256,420,213,207,240,110,130,174,87,87,59.1,58.9,59.2
050,36,043,New York,Herkimer County,1,60155,29766,30389,3062,1583,1479,6305,3227,3078,3012,1489,1523,4695,2448,2247,49280,24209,25071,47776,23467,24309,20266,10251,10015,13320,6703,6617,16771,8282,8489,12990,6034,6956,3062,1583,1479,3425,1743,1682,3641,1873,1768,3751,1866,1885,3195,1682,1513,3304,1668,1636,3417,1726,1691,3358,1723,1635,3241,1586,1655,3398,1716,1682,3922,1949,1973,4767,2340,2427,4684,2277,2407,4157,2042,2115,3480,1700,1780,2336,1074,1262,1509,666,843,1508,552,956,44.5,43.0,45.8
050,36,043,New York,Herkimer County,2,60043,29727,30316,3062,1587,1475,6277,3213,3064,3005,1477,1528,4697,2450,2247,49206,24183,25023,47699,23450,24249,20255,10262,9993,13301,6714,6587,16662,8224,8438,13039,6062,6977,3062,1587,1475,3402,1731,1671,3623,1861,1762,3737,1859,1878,3217,1689,1528,3283,1666,1617,3397,1723,1674,3384,1729,1655,3237,1596,1641,3360,1688,1672,3892,1936,1956,4727,2326,2401,4683,2274,2409,4183,2049,2134,3501,1713,1788,2343,1083,1260,1502,659,843,1510,558,952,44.5,43.0,45.8
050,36,043,New York,Herkimer County,3,60036,29763,30273,3059,1595,1464,6241,3217,3024,3001,1457,1544,4761,2469,2292,49240,24202,25038,47735,23494,24241,20425,10355,10070,13405,6792,6613,16277,8037,8240,13292,6196,7096,3059,1595,1464,3350,1728,1622,3633,1852,1781,3687,1835,1852,3333,1728,1605,3253,1667,1586,3397,1728,1669,3452,1747,1705,3303,1650,1653,3255,1623,1632,3800,1898,1902,4511,2239,2272,4711,2277,2434,4254,2062,2192,3658,1797,1861,2370,1108,1262,1484,646,838,1526,583,943,44.2,42.8,45.6
050,36,043,New York,Herkimer County,4,59581,29581,30000,2948,1538,1410,6160,3222,2938,3032,1508,1524,4743,2450,2293,48955,24066,24889,47441,23313,24128,20395,10355,10040,13393,6784,6609,15819,7832,7987,13486,6247,7239,2948,1538,1410,3358,1755,1603,3575,1854,1721,3693,1840,1853,3309,1731,1578,3081,1589,1492,3385,1700,1685,3469,1755,1714,3458,1740,1718,3150,1577,1573,3683,1810,1873,4296,2138,2158,4690,2307,2383,4234,2029,2205,3642,1781,1861,2529,1206,1323,1575,657,918,1506,574,932,44.3,42.8,45.7
050,36,043,New York,Herkimer County,5,59551,29593,29958,2924,1502,1422,6141,3210,2931,2971,1519,1452,4736,2445,2291,49018,24122,24896,47515,23362,24153,20507,10434,10073,13492,6839,6653,15511,7674,7837,13776,6404,7372,2924,1502,1422,3370,1763,1607,3463,1816,1647,3695,1853,1842,3320,1742,1578,3088,1591,1497,3422,1738,1684,3480,1725,1755,3502,1785,1717,3136,1574,1562,3547,1739,1808,4175,2091,2084,4653,2270,2383,4255,2030,2225,3663,1800,1863,2650,1270,1380,1682,716,966,1526,588,938,44.3,42.9,45.7
050,36,043,New York,Herkimer County,6,59368,29539,29829,2914,1456,1458,6090,3181,2909,2884,1483,1401,4774,2479,2295,48997,24178,24819,47480,23419,24061,20488,10504,9984,13508,6901,6607,15170,7497,7673,14028,6542,7486,2914,1456,1458,3275,1702,1573,3493,1838,1655,3633,1864,1769,3347,1739,1608,3087,1613,1474,3407,1728,1679,3562,1752,1810,3452,1808,1644,3179,1546,1633,3445,1740,1705,3933,1958,1975,4613,2253,2360,4318,2067,2251,3651,1782,1869,2818,1347,1471,1712,761,951,1529,585,944,44.3,43.1,45.7
050,36,043,New York,Herkimer County,7,59219,29414,29805,2894,1439,1455,6007,3126,2881,2888,1487,1401,4684,2405,2279,48901,24112,24789,47430,23362,24068,20422,10397,10025,13586,6874,6712,14902,7422,7480,14258,6661,7597,2894,1439,1455,3210,1657,1553,3533,1838,1695,3583,1855,1728,3253,1668,1585,3210,1642,1568,3334,1674,1660,3550,1772,1778,3492,1786,1706,3286,1633,1653,3339,1701,1638,3759,1868,1891,4518,2220,2298,4342,2085,2257,3695,1786,1909,2945,1423,1522,1755,785,970,1521,582,939,44.4,43.3,45.5
050,36,045,New York,Jefferson County,1,116710,60867,55843,8213,4242,3971,13476,6850,6626,5177,2601,2576,15025,9313,5712,92362,48425,43937,89844,47174,42670,50567,28408,22159,31728,17206,14522,25862,12789,13073,17229,7866,9363,8213,4242,3971,7544,3866,3678,7295,3696,3599,7234,3914,3320,11605,7288,4317,10091,5860,4231,8247,4401,3846,7445,3891,3554,5945,3054,2891,5561,2828,2733,6377,3168,3209,7160,3505,3655,6764,3288,3476,5672,2734,2938,4543,2196,2347,3096,1469,1627,1805,765,1040,2113,702,1411,33.9,31.7,36.3
050,36,045,New York,Jefferson County,2,116075,60474,55601,8169,4220,3949,13424,6822,6602,5176,2600,2576,14896,9242,5654,91830,48084,43746,89306,46832,42474,50163,28150,22013,31439,17004,14435,25607,12652,12955,17364,7934,9430,8169,4220,3949,7513,3844,3669,7259,3674,3585,7228,3928,3300,11496,7218,4278,9965,5773,4192,8145,4352,3793,7402,3844,3558,5927,3035,2892,5452,2756,2696,6287,3128,3159,7074,3463,3611,6794,3305,3489,5701,2742,2959,4607,2221,2386,3116,1482,1634,1806,769,1037,2134,720,1414,33.9,31.7,36.4
050,36,045,New York,Jefferson County,3,117019,61204,55815,8193,4210,3983,13430,6854,6576,5223,2666,2557,15613,9857,5756,92710,48748,43962,90173,47474,42699,51351,29076,22275,31868,17247,14621,24846,12199,12647,17846,8171,9675,8193,4210,3983,7534,3898,3636,7249,3650,3599,7166,3992,3174,12317,7837,4480,10095,5867,4228,8187,4396,3791,7469,3834,3635,6117,3150,2967,5129,2551,2578,6034,2993,3041,6792,3329,3463,6891,3326,3565,5825,2782,3043,4845,2349,2496,3175,1500,1675,1872,814,1058,2129,726,1403,33.6,31.2,36.3
050,36,045,New York,Jefferson County,4,115493,60335,55158,8238,4274,3964,13214,6806,6408,5198,2671,2527,14742,9211,5531,91363,47893,43470,88843,46584,42259,50342,28364,21978,31792,17189,14603,24005,11809,12196,18304,8375,9929,8238,4274,3964,7468,3893,3575,7136,3620,3516,6923,3853,3070,11627,7322,4305,10007,5773,4234,8269,4439,3830,7310,3754,3556,6206,3223,2983,5036,2502,2534,5703,2840,2863,6496,3185,3311,6770,3282,3488,6029,2867,3162,4793,2331,2462,3402,1595,1807,1978,886,1092,2102,696,1406,33.7,31.4,36.5
050,36,045,New York,Jefferson County,5,113280,58607,54673,8112,4142,3970,13083,6755,6328,5294,2706,2588,13194,8039,5155,89368,46342,43026,86791,45004,41787,48746,27053,21693,31617,16975,14642,23266,11458,11808,18714,8532,10182,8112,4142,3970,7454,3862,3592,6988,3560,3428,6718,3681,3037,10411,6397,4014,9579,5402,4177,8535,4576,3959,7259,3762,3497,6244,3235,3009,5002,2516,2486,5427,2666,2761,6181,3040,3141,6656,3236,3420,6112,2899,3213,4877,2346,2531,3522,1662,1860,2078,903,1175,2125,722,1403,34.2,32.3,36.7
050,36,045,New York,Jefferson County,6,112795,58531,54264,7908,4089,3819,12836,6643,6193,5462,2749,2713,13072,8057,5015,89236,46406,42830,86589,45050,41539,48782,27195,21587,31703,17101,14602,22609,11128,11481,19205,8764,10441,7908,4089,3819,7341,3806,3535,6950,3549,3401,6825,3733,3092,10254,6361,3893,9500,5381,4119,8609,4711,3898,7206,3721,3485,6388,3288,3100,5068,2543,2525,5160,2542,2618,5880,2909,2971,6501,3134,3367,6196,2944,3252,4959,2362,2597,3672,1736,1936,2250,985,1265,2128,737,1391,34.4,32.4,37.0
050,36,045,New York,Jefferson County,7,111540,57761,53779,7651,3992,3659,12722,6557,6165,5498,2758,2740,12360,7709,4651,88369,45816,42553,85669,44454,41215,47924,26629,21295,31445,16868,14577,22199,10881,11318,19665,8996,10669,7651,3992,3659,7216,3734,3482,6885,3529,3356,6976,3762,3214,9503,5999,3504,9347,5227,4120,8286,4462,3824,7388,3895,3493,6424,3284,3140,5223,2603,2620,4848,2404,2444,5697,2789,2908,6431,3085,3346,6232,2966,3266,5053,2398,2655,3861,1831,2030,2396,1058,1338,2123,743,1380,34.9,33.0,37.4
050,36,047,New York,Kings County,1,2736291,1296574,1439717,179658,91623,88035,298055,152338,145717,126857,64632,62225,252693,125113,127580,2195044,1020205,1174839,2131721,987981,1143740,1249222,605406,643816,901663,432016,469647,606821,279101,327720,370544,151751,218793,179658,91623,88035,165979,84849,81130,164067,83844,80223,157920,80549,77371,189639,92841,96798,253134,120263,132871,254769,122874,131895,214632,103609,111023,179128,85270,93858,159467,75346,84121,151844,70239,81605,151632,69000,82632,143878,64516,79362,121684,53397,68287,97460,41628,55832,60114,24400,35714,45210,17301,27909,46076,15025,31051,35.1,33.8,36.3
